"var1";"var2";"level1";"level2";"count";"rowPerc";"colPerc";"totPerc"
"Device";"EpochDuration";"GENEActiv";"30s";0;0;0;0
"Device";"EpochDuration";"GENEActiv";"60s";5;71,4285714285714;7,46268656716418;4,42477876106195
"Device";"EpochDuration";"Axivity";"?";3;15;33,3333333333333;2,65486725663717
"Device";"EpochDuration";"Axivity";"1s⁣";0;0;0;0
"Device";"EpochDuration";"Axivity";"4-6s";0;0;0;0
"Device";"EpochDuration";"Axivity";"10s";11;55;84,6153846153846;9,73451327433628
"Device";"EpochDuration";"Axivity";"30s";0;0;0;0
"Device";"EpochDuration";"Axivity";"60s";6;30;8,95522388059701;5,30973451327434
"Device";"EpochDuration";"Actiheart";"?";0;0;0;0
"Device";"EpochDuration";"Actiheart";"1s⁣";0;0;0;0
"Device";"EpochDuration";"Actiheart";"4-6s";0;0;0;0
"Device";"EpochDuration";"Actiheart";"10s";0;0;0;0
"Device";"EpochDuration";"Actiheart";"30s";0;0;0;0
"Device";"EpochDuration";"Actiheart";"60s";5;100;7,46268656716418;4,42477876106195
"Device";"EpochDuration";"Actigraph";"?";0;0;0;0
"Device";"EpochDuration";"Actigraph";"1s⁣";0;0;0;0
"Device";"EpochDuration";"Actigraph";"4-6s";0;0;0;0
"Device";"EpochDuration";"Actigraph";"10s";0;0;0;0
"Device";"EpochDuration";"Actigraph";"30s";2;4,8780487804878;50;1,76991150442478
"Device";"EpochDuration";"Actigraph";"60s";39;95,1219512195122;58,2089552238806;34,5132743362832
"Device";"EpochDuration";"Actical";"?";0;0;0;0
"Device";"EpochDuration";"Actical";"1s⁣";0;0;0;0
"Device";"EpochDuration";"Actical";"4-6s";0;0;0;0
"Device";"EpochDuration";"Actical";"10s";0;0;0;0
"Device";"EpochDuration";"Actical";"30s";2;33,3333333333333;50;1,76991150442478
"Device";"EpochDuration";"Actical";"60s";4;66,6666666666667;5,97014925373134;3,53982300884956
"Device";"DropTime";"SenseWear";"No";7;100;7,21649484536082;6,19469026548673
"Device";"DropTime";"SenseWear";"Yes";0;0;0;0
"Device";"DropTime";"Lifecorder";"No";10;100;10,3092783505155;8,84955752212389
"Device";"DropTime";"Lifecorder";"Yes";0;0;0;0
"Device";"DropTime";"ActivPAL";"No";3;100;3,09278350515464;2,65486725663717
"Device";"DropTime";"ActivPAL";"Yes";0;0;0;0
"Device";"DropTime";"Active style";"No";2;50;2,06185567010309;1,76991150442478
"Device";"DropTime";"Active style";"Yes";2;50;12,5;1,76991150442478
"Device";"DropTime";"Vitamove";"No";2;100;2,06185567010309;1,76991150442478
"Device";"DropTime";"Vitamove";"Yes";0;0;0;0
"Device";"DropTime";"Hookie";"No";8;100;8,24742268041237;7,07964601769912
"Device";"DropTime";"Hookie";"Yes";0;0;0;0
"Device";"DropTime";"GENEActiv";"No";6;85,7142857142857;6,18556701030928;5,30973451327434
"Device";"DropTime";"GENEActiv";"Yes";1;14,2857142857143;6,25;0,884955752212389
"Device";"DropTime";"Axivity";"No";20;100;20,6185567010309;17,6991150442478
"Device";"DropTime";"Axivity";"Yes";0;0;0;0
"Device";"DropTime";"Actiheart";"No";5;100;5,15463917525773;4,42477876106195
"Device";"DropTime";"Actiheart";"Yes";0;0;0;0
"Device";"DropTime";"Actigraph";"No";30;73,1707317073171;30,9278350515464;26,5486725663717
"Device";"DropTime";"Actigraph";"Yes";11;26,8292682926829;68,75;9,73451327433628
"Device";"DropTime";"Actical";"No";4;66,6666666666667;4,12371134020619;3,53982300884956
"Device";"DropTime";"Actical";"Yes";2;33,3333333333333;12,5;1,76991150442478
"Device";"BoutDuration";"SenseWear";"?";1;14,2857142857143;100;0,884955752212389
"Device";"BoutDuration";"SenseWear";"1s";0;0;0;0
"Device";"BoutDuration";"SenseWear";"10-32s";1;14,2857142857143;5,55555555555556;0,884955752212389
"Device";"BoutDuration";"SenseWear";"1min";1;14,2857142857143;2,7027027027027;0,884955752212389
"Device";"BoutDuration";"SenseWear";"2-5min";2;28,5714285714286;15,3846153846154;1,76991150442478
"Device";"BoutDuration";"SenseWear";"10min";2;28,5714285714286;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"SenseWear";"15-60min";0;0;0;0
"Device";"BoutDuration";"Lifecorder";"?";0;0;0;0
"Device";"BoutDuration";"Lifecorder";"1s";0;0;0;0
"Device";"BoutDuration";"Lifecorder";"10-32s";2;20;11,1111111111111;1,76991150442478
"Device";"BoutDuration";"Lifecorder";"1min";2;20;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Lifecorder";"2-5min";4;40;30,7692307692308;3,53982300884956
"Device";"BoutDuration";"Lifecorder";"10min";2;20;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Lifecorder";"15-60min";0;0;0;0
"Device";"BoutDuration";"ActivPAL";"?";0;0;0;0
"Device";"BoutDuration";"ActivPAL";"1s";1;33,3333333333333;100;0,884955752212389
"Device";"BoutDuration";"ActivPAL";"10-32s";0;0;0;0
"Device";"BoutDuration";"ActivPAL";"1min";0;0;0;0
"Device";"BoutDuration";"ActivPAL";"2-5min";0;0;0;0
"Device";"BoutDuration";"ActivPAL";"10min";2;66,6666666666667;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"ActivPAL";"15-60min";0;0;0;0
"Device";"BoutDuration";"Active style";"?";0;0;0;0
"Device";"BoutDuration";"Active style";"1s";0;0;0;0
"Device";"BoutDuration";"Active style";"10-32s";0;0;0;0
"Device";"BoutDuration";"Active style";"1min";2;50;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Active style";"2-5min";0;0;0;0
"Device";"BoutDuration";"Active style";"10min";2;50;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Active style";"15-60min";0;0;0;0
"Device";"BoutDuration";"Vitamove";"?";0;0;0;0
"Device";"BoutDuration";"Vitamove";"1s";0;0;0;0
"Device";"BoutDuration";"Vitamove";"10-32s";0;0;0;0
"Device";"BoutDuration";"Vitamove";"1min";2;100;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Vitamove";"2-5min";0;0;0;0
"Device";"BoutDuration";"Vitamove";"10min";0;0;0;0
"Device";"BoutDuration";"Vitamove";"15-60min";0;0;0;0
"Device";"BoutDuration";"Hookie";"?";0;0;0;0
"Device";"BoutDuration";"Hookie";"1s";0;0;0;0
"Device";"BoutDuration";"Hookie";"10-32s";4;50;22,2222222222222;3,53982300884956
"Device";"BoutDuration";"Hookie";"1min";0;0;0;0
"Device";"BoutDuration";"Hookie";"2-5min";1;12,5;7,69230769230769;0,884955752212389
"Device";"BoutDuration";"Hookie";"10min";1;12,5;2,7027027027027;0,884955752212389
"Device";"BoutDuration";"Hookie";"15-60min";2;25;33,3333333333333;1,76991150442478
"Device";"BoutDuration";"GENEActiv";"?";0;0;0;0
"Device";"BoutDuration";"GENEActiv";"1s";0;0;0;0
"Device";"BoutDuration";"GENEActiv";"10-32s";1;14,2857142857143;5,55555555555556;0,884955752212389
"Device";"BoutDuration";"GENEActiv";"1min";3;42,8571428571429;8,10810810810811;2,65486725663717
"Device";"BoutDuration";"GENEActiv";"2-5min";0;0;0;0
"Device";"BoutDuration";"GENEActiv";"10min";3;42,8571428571429;8,10810810810811;2,65486725663717
"Device";"BoutDuration";"GENEActiv";"15-60min";0;0;0;0
"Device";"BoutDuration";"Axivity";"?";0;0;0;0
"Device";"BoutDuration";"Axivity";"1s";0;0;0;0
"Device";"BoutDuration";"Axivity";"10-32s";8;40;44,4444444444444;7,07964601769912
"Device";"BoutDuration";"Axivity";"1min";5;25;13,5135135135135;4,42477876106195
"Device";"BoutDuration";"Axivity";"2-5min";3;15;23,0769230769231;2,65486725663717
"Device";"BoutDuration";"Axivity";"10min";2;10;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Axivity";"15-60min";2;10;33,3333333333333;1,76991150442478
"Device";"BoutDuration";"Actiheart";"?";0;0;0;0
"Device";"BoutDuration";"Actiheart";"1s";0;0;0;0
"Device";"BoutDuration";"Actiheart";"10-32s";0;0;0;0
"Device";"BoutDuration";"Actiheart";"1min";2;40;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Actiheart";"2-5min";1;20;7,69230769230769;0,884955752212389
"Device";"BoutDuration";"Actiheart";"10min";2;40;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Actiheart";"15-60min";0;0;0;0
"Device";"BoutDuration";"Actigraph";"?";0;0;0;0
"Device";"BoutDuration";"Actigraph";"1s";0;0;0;0
"Device";"BoutDuration";"Actigraph";"10-32s";1;2,4390243902439;5,55555555555556;0,884955752212389
"Device";"BoutDuration";"Actigraph";"1min";18;43,9024390243902;48,6486486486486;15,929203539823
"Device";"BoutDuration";"Actigraph";"2-5min";2;4,8780487804878;15,3846153846154;1,76991150442478
"Device";"BoutDuration";"Actigraph";"10min";18;43,9024390243902;48,6486486486486;15,929203539823
"Device";"BoutDuration";"Actigraph";"15-60min";2;4,8780487804878;33,3333333333333;1,76991150442478
"Device";"BoutDuration";"Actical";"?";0;0;0;0
"Device";"BoutDuration";"Actical";"1s";0;0;0;0
"Device";"BoutDuration";"Actical";"10-32s";1;16,6666666666667;5,55555555555556;0,884955752212389
"Device";"BoutDuration";"Actical";"1min";2;33,3333333333333;5,40540540540541;1,76991150442478
"Device";"BoutDuration";"Actical";"2-5min";0;0;0;0
"Device";"BoutDuration";"Actical";"10min";3;50;8,10810810810811;2,65486725663717
"Device";"BoutDuration";"Actical";"15-60min";0;0;0;0
"StartYear";"Position";"2020-2024";"Thigh";0;0;0;0
"StartYear";"Position";"2020-2024";"Upper arm";3;100;42,8571428571429;2,65486725663717
"StartYear";"Position";"2020-2024";"Wrist";0;0;0;0
"StartYear";"Position";"2020-2024";"Chest";0;0;0;0
"StartYear";"Position";"2020-2024";"Hip / Waist";0;0;0;0
"StartYear";"Position";"2015-2019";"Thigh";3;37,5;50;2,65486725663717
"StartYear";"Position";"2015-2019";"Upper arm";0;0;0;0
"StartYear";"Position";"2015-2019";"Wrist";0;0;0;0
"StartYear";"Position";"2015-2019";"Chest";0;0;0;0
"StartYear";"Position";"2015-2019";"Hip / Waist";5;62,5;7,14285714285714;4,42477876106195
"StartYear";"Position";"2010-2014";"Thigh";1;1,75438596491228;16,6666666666667;0,884955752212389
"StartYear";"Position";"2010-2014";"Upper arm";3;5,26315789473684;42,8571428571429;2,65486725663717
"StartYear";"Position";"2010-2014";"Wrist";23;40,3508771929825;95,8333333333333;20,353982300885
"StartYear";"Position";"2010-2014";"Chest";1;1,75438596491228;16,6666666666667;0,884955752212389
"StartYear";"Position";"2010-2014";"Hip / Waist";29;50,8771929824561;41,4285714285714;25,6637168141593
"StartYear";"Position";"2005-2009";"Thigh";2;11,1111111111111;33,3333333333333;1,76991150442478
"StartYear";"Position";"2005-2009";"Upper arm";1;5,55555555555556;14,2857142857143;0,884955752212389
"StartYear";"Position";"2005-2009";"Wrist";1;5,55555555555556;4,16666666666667;0,884955752212389
"StartYear";"Position";"2005-2009";"Chest";5;27,7777777777778;83,3333333333333;4,42477876106195
"StartYear";"Position";"2005-2009";"Hip / Waist";9;50;12,8571428571429;7,9646017699115
"StartYear";"Position";"2000-2004";"Thigh";0;0;0;0
"StartYear";"Position";"2000-2004";"Upper arm";0;0;0;0
"StartYear";"Position";"2000-2004";"Wrist";0;0;0;0
"StartYear";"Position";"2000-2004";"Chest";0;0;0;0
"StartYear";"Position";"2000-2004";"Hip / Waist";27;100;38,5714285714286;23,8938053097345
"StartYear";"EpochDuration";"2020-2024";"?";0;0;0;0
"StartYear";"EpochDuration";"2020-2024";"1s⁣";0;0;0;0
"StartYear";"EpochDuration";"2020-2024";"4-6s";0;0;0;0
"StartYear";"EpochDuration";"2020-2024";"10s";0;0;0;0
"StartYear";"EpochDuration";"2020-2024";"30s";0;0;0;0
"StartYear";"EpochDuration";"2020-2024";"60s";3;100;4,47761194029851;2,65486725663717
"StartYear";"EpochDuration";"2015-2019";"?";2;25;22,2222222222222;1,76991150442478
"StartYear";"EpochDuration";"2015-2019";"1s⁣";0;0;0;0
"StartYear";"EpochDuration";"2015-2019";"4-6s";0;0;0;0
"StartYear";"EpochDuration";"2015-2019";"10s";2;25;15,3846153846154;1,76991150442478
"StartYear";"EpochDuration";"2015-2019";"30s";0;0;0;0
"StartYear";"EpochDuration";"2015-2019";"60s";4;50;5,97014925373134;3,53982300884956
"StartYear";"EpochDuration";"2010-2014";"?";7;12,280701754386;77,7777777777778;6,19469026548673
"StartYear";"EpochDuration";"2010-2014";"1s⁣";0;0;0;0
"StartYear";"EpochDuration";"2010-2014";"4-6s";18;31,5789473684211;100;15,929203539823
"StartYear";"EpochDuration";"2010-2014";"10s";11;19,2982456140351;84,6153846153846;9,73451327433628
"StartYear";"EpochDuration";"2010-2014";"30s";2;3,50877192982456;50;1,76991150442478
"StartYear";"EpochDuration";"2010-2014";"60s";19;33,3333333333333;28,3582089552239;16,8141592920354
"StartYear";"EpochDuration";"2005-2009";"?";0;0;0;0
"StartYear";"EpochDuration";"2005-2009";"1s⁣";2;11,1111111111111;100;1,76991150442478
"StartYear";"EpochDuration";"2005-2009";"4-6s";0;0;0;0
"StartYear";"EpochDuration";"2005-2009";"10s";0;0;0;0
"StartYear";"EpochDuration";"2005-2009";"30s";2;11,1111111111111;50;1,76991150442478
"StartYear";"EpochDuration";"2005-2009";"60s";14;77,7777777777778;20,8955223880597;12,3893805309735
"StartYear";"EpochDuration";"2000-2004";"?";0;0;0;0
"StartYear";"EpochDuration";"2000-2004";"1s⁣";0;0;0;0
"StartYear";"EpochDuration";"2000-2004";"4-6s";0;0;0;0
"StartYear";"EpochDuration";"2000-2004";"10s";0;0;0;0
"StartYear";"EpochDuration";"2000-2004";"30s";0;0;0;0
"StartYear";"EpochDuration";"2000-2004";"60s";27;100;40,2985074626866;23,8938053097345
"StartYear";"DropTime";"2020-2024";"No";3;100;3,09278350515464;2,65486725663717
"StartYear";"DropTime";"2020-2024";"Yes";0;0;0;0
"StartYear";"DropTime";"2015-2019";"No";6;75;6,18556701030928;5,30973451327434
"StartYear";"DropTime";"2015-2019";"Yes";2;25;12,5;1,76991150442478
"StartYear";"DropTime";"2010-2014";"No";55;96,4912280701754;56,701030927835;48,6725663716814
"StartYear";"DropTime";"2010-2014";"Yes";2;3,50877192982456;12,5;1,76991150442478
"StartYear";"DropTime";"2005-2009";"No";15;83,3333333333333;15,4639175257732;13,2743362831858
"StartYear";"DropTime";"2005-2009";"Yes";3;16,6666666666667;18,75;2,65486725663717
"StartYear";"DropTime";"2000-2004";"No";18;66,6666666666667;18,5567010309278;15,929203539823
"StartYear";"DropTime";"2000-2004";"Yes";9;33,3333333333333;56,25;7,9646017699115
"StartYear";"BoutDuration";"2020-2024";"?";0;0;0;0
"StartYear";"BoutDuration";"2020-2024";"1s";0;0;0;0
"StartYear";"BoutDuration";"2020-2024";"10-32s";1;33,3333333333333;5,55555555555556;0,884955752212389
"StartYear";"BoutDuration";"2020-2024";"1min";1;33,3333333333333;2,7027027027027;0,884955752212389
"StartYear";"BoutDuration";"2020-2024";"2-5min";0;0;0;0
"StartYear";"BoutDuration";"2020-2024";"10min";1;33,3333333333333;2,7027027027027;0,884955752212389
"StartYear";"BoutDuration";"2020-2024";"15-60min";0;0;0;0
"StartYear";"BoutDuration";"2015-2019";"?";0;0;0;0
"StartYear";"BoutDuration";"2015-2019";"1s";0;0;0;0
"StartYear";"BoutDuration";"2015-2019";"10-32s";1;12,5;5,55555555555556;0,884955752212389
"StartYear";"BoutDuration";"2015-2019";"1min";3;37,5;8,10810810810811;2,65486725663717
"StartYear";"BoutDuration";"2015-2019";"2-5min";0;0;0;0
"StartYear";"BoutDuration";"2015-2019";"10min";4;50;10,8108108108108;3,53982300884956
"StartYear";"BoutDuration";"2015-2019";"15-60min";0;0;0;0
"StartYear";"BoutDuration";"2010-2014";"?";1;1,75438596491228;100;0,884955752212389
"StartYear";"BoutDuration";"2010-2014";"1s";0;0;0;0
"StartYear";"BoutDuration";"2010-2014";"10-32s";15;26,3157894736842;83,3333333333333;13,2743362831858
"StartYear";"BoutDuration";"2010-2014";"1min";16;28,0701754385965;43,2432432432432;14,1592920353982
"StartYear";"BoutDuration";"2010-2014";"2-5min";8;14,0350877192982;61,5384615384615;7,07964601769912
"StartYear";"BoutDuration";"2010-2014";"10min";13;22,8070175438597;35,1351351351351;11,5044247787611
"StartYear";"BoutDuration";"2010-2014";"15-60min";4;7,01754385964912;66,6666666666667;3,53982300884956
"StartYear";"BoutDuration";"2005-2009";"?";0;0;0;0
"StartYear";"BoutDuration";"2005-2009";"1s";1;5,55555555555556;100;0,884955752212389
"StartYear";"BoutDuration";"2005-2009";"10-32s";1;5,55555555555556;5,55555555555556;0,884955752212389
"StartYear";"BoutDuration";"2005-2009";"1min";6;33,3333333333333;16,2162162162162;5,30973451327434
"StartYear";"BoutDuration";"2005-2009";"2-5min";3;16,6666666666667;23,0769230769231;2,65486725663717
"StartYear";"BoutDuration";"2005-2009";"10min";7;38,8888888888889;18,9189189189189;6,19469026548673
"StartYear";"BoutDuration";"2005-2009";"15-60min";0;0;0;0
"StartYear";"BoutDuration";"2000-2004";"?";0;0;0;0
"StartYear";"BoutDuration";"2000-2004";"1s";0;0;0;0
"StartYear";"BoutDuration";"2000-2004";"10-32s";0;0;0;0
